index,code,name,en_name
1,10993,浚仪,Junyi
2,10993,浚仪,Junyi
3,11026,京畿路,Jingji Lu
4,11027,开封府,Kaifeng Fu
5,11027,开封府,Kaifeng Fu
6,11032,雍邱,Yongqiu
7,11032,雍邱,Yongqiu
8,11123,澶州,Shan Zhou
9,11140,京东路,Jingdong Lu
10,11141,京东东路,Jingdongdong Lu
11,11142,青州,Qing Zhou
12,11143,益都,Yidu
13,11146,临朐,Linqu
14,11147,博兴,Boxing
15,11148,千乘,Qiancheng
16,11149,临淄,Linzi
17,11151,密州,Mi Zhou
18,11152,诸城,Zhucheng
19,11153,胶西,Jiaoxi
20,11154,安邱,Anqiu
21,11155,莒县,Ju Xian
22,11161,沂州,Yi Zhou
23,11162,临沂,Linyi
24,11163,承县,Cheng Xian
25,11164,沂水,Yishui
26,11165,费县,Fei Xian
27,11166,新泰,Xintai
28,11167,登州,Deng Zhou
29,11168,蓬莱,Penglai
30,11169,黄县,Huang Xian
31,11170,牟平,Mouping
32,11171,文登,Wendeng
33,11172,莱州,Lai Zhou
34,11173,掖县,Ye Xian
35,11174,莱阳,Laiyang
36,11175,胶水,Jiaoshui
37,11176,即墨,Jimo
38,11177,潍州,Wei Zhou
39,11179,昌邑,Changyi
40,11180,昌乐,Changle
41,11181,淄州,Zi Zhou
42,11182,淄川,Zichuan
43,11183,长山,Changshan
44,11184,邹平,Zouping
45,11187,淮阳军,Huaiyang Jun
46,11191,济南府,Ji'nan Fu
47,11192,历城,Licheng
48,11193,禹城,Yucheng
49,11194,长清,Changqing
50,11195,临邑,Linyi
51,11198,临济,Linji
52,11199,宣化军,Xuanhua Jun
53,11201,清平军,Qingping Jun
54,11202,章邱,Zhangqiu
55,11202,章邱,Zhangqiu
56,11203,京东西路,Jingdongxi Lu
57,11205,东平府,Dongping Fu
58,11206,须城,Xucheng
59,11207,阳谷,Yanggu
60,11208,中都,Zhongdu
61,11209,东阿,Dong'e
62,11210,寿张,Shouzhang
63,11211,平阴,Pingyin
64,11212,宋州,Song Zhou
65,11214,宋城,Songcheng
66,11221,谷熟,Gushu
67,11222,下邑,Xiayi
68,11223,虞城,Yucheng
69,11228,袭庆府,Xiqing Fu
70,11229,瑕邱,Xiaqiu
71,11230,瑕县,Xia Xian
72,11231,干封,Qianfeng
73,11232,奉符,Fengfu
74,11233,泗水,Sishui
75,11234,龚邱,Gongqiu
76,11235,龚县,Gong Xian
77,11236,曲阜,Qufu
78,11239,莱芜,Laiwu
79,11242,徐州,Xu Zhou
80,11243,彭城,Pengcheng
81,11244,沛县,Pei Xian
82,11245,萧县,Xiao Xian
83,11246,滕县,Teng Xian
84,11247,丰县,Feng Xian
85,11250,兴仁府,Xingren Fu
86,11255,宛句,Wanju
87,11255,宛句,Wanju
88,11256,宛亭,Wanting
89,11256,宛亭,Wanting
90,11262,济州,Ji Zhou
91,11263,巨野,Juye
92,11264,任城,Rencheng
93,11265,金乡,Jinxiang
94,11266,郓城,Yuncheng
95,11267,单州,Shan Zhou
96,11268,单父,Shanfu
97,11269,砀山,Dangshan
98,11270,成武,Chengwu
99,11271,鱼台,Yutai
100,11272,濮州,Pu Zhou
101,11273,鄄城,Juancheng
102,11274,雷泽,Leize
103,11275,临濮,Linpu
104,11276,范县,Fan Xian
105,11287,京西路,Jingxi Lu
106,11288,安州,An Zhou
107,11295,襄阳府路,Xiangyangfu Lu
108,11296,京西南路,Jingxi'nan Lu
109,11297,襄州,Xiang Zhou
110,11298,襄阳府,Xiangyang Fu
111,11298,襄阳府,Xiangyang Fu
112,11299,襄阳,Xiangyang
113,11299,襄阳,Xiangyang
114,11299,襄阳,Xiangyang
115,11301,邓城,Dengcheng
116,11301,邓城,Dengcheng
117,11301,邓城,Dengcheng
118,11305,宜城,Yicheng
119,11305,宜城,Yicheng
120,11305,宜城,Yicheng
121,11306,中庐,Zhonglu
122,11306,中庐,Zhonglu
123,11306,中庐,Zhonglu
124,11308,南漳,Nanzhang
125,11309,乐乡,Lexiang
126,11310,邓州,Deng Zhou
127,11311,穰县,Rang Xian
128,11314,内乡,Neixiang
129,11315,淅川,Xichuan
130,11316,顺阳,Shunyang
131,11321,唐城,Tangcheng
132,11333,淯阳,Yuyang
133,11333,淯阳,Yuyang
134,11335,房州,Fang Zhou
135,11340,永清,Yongqing
136,11341,上庸,Shangyong
137,11342,均州,Jun Zhou
138,11343,武当,Wudang
139,11346,丰利,Fengli
140,11347,郢州,Ying Zhou
141,11348,长寿,Changshou
142,11349,京山,Jingshan
143,11350,富水,Fushui
144,11351,唐州,Tang Zhou
145,11352,泌阳,Biyang
146,11353,湖阳,Huyang
147,11354,比阳,Piyang
148,11355,桐柏,Tongbai
149,11361,通化军,Tonghua Jun
150,11366,枣阳军,Zaoyang Jun
151,11371,京西北路,Jingxibei Lu
152,11372,河南府,He'nan Fu
153,11377,永安,Yong'an
154,11381,巩县,Gong Xian
155,11382,登封,Dengfeng
156,11385,颖阳,Yingyang
157,11388,新安,Xin'an
158,11389,渑池,Mianchi
159,11390,永宁,Yongning
160,11391,长水,Changshui
161,11399,伊阙,Yique
162,11400,河清,Heqing
163,11401,缑氏,Goushi
164,11403,许州,Xu Zhou
165,11403,许州,Xu Zhou
166,11428,临颖,Linying
167,11428,临颖,Linying
168,11450,荣阳,Rongyang
169,11450,荣阳,Rongyang
170,11465,荣泽,Rongze
171,11465,荣泽,Rongze
172,11471,灵河,Linghe
173,11477,孟州,Meng Zhou
174,11478,河阳,Heyang
175,11479,温县,Wen Xian
176,11480,济源,Jiyuan
177,11483,河阴,Heyin
178,11485,蔡州,Cai Zhou
179,11486,汝阳,Ruyang
180,11487,上蔡,Shangcai
181,11488,新蔡,Xincai
182,11489,褒信,Baoxin
183,11490,平舆,Pingyu
184,11491,遂平,Suiping
185,11492,新息,Xinxi
186,11493,郎山,Langshan
187,11494,确山,Queshan
188,11495,真阳,Zhenyang
189,11496,西平,Xiping
190,11499,淮宁府,Huaining Fu
191,11501,宛邱,Wanqiu
192,11501,宛邱,Wanqiu
193,11513,顺昌府,Shunchang Fu
194,11517,万寿,Wanshou
195,11518,颍上,Yingshang
196,11519,沈丘,Shenqiu
197,11520,汝州,Ru Zhou
198,11521,梁县,Liang Xian
199,11522,襄城,Xiangcheng
200,11523,叶县,Ye Xian
201,11529,宝丰,Baofeng
202,11530,申州,Shen Zhou
203,11531,义阳军,Yiyang Jun
204,11537,钟山,Zhongshan
205,11538,河北道,Hebei Dao
206,11539,河北路,Hebei Lu
207,11543,满城,Mancheng
208,11543,满城,Mancheng
209,11546,河北东路,Hebeidong Lu
210,11547,魏州,Wei Zhou
211,11551,元城,Yuancheng
212,11552,莘县,Shen Xian
213,11556,内黄,Neihuang
214,11559,洹水,Yuanshui
215,11560,魏县,Wei Xian
216,11561,馆陶,Guantao
217,11562,临清,Linqing
218,11563,永济,Yongji
219,11564,宗城,Zongcheng
220,11565,夏津,Xiajin
221,11566,清平,Qingping
222,11568,冠氏,Guanshi
223,11569,经城,Jingcheng
224,11570,澶州,Shan Zhou
225,11574,濮阳,Puyang
226,11578,观城,Guancheng
227,11584,清丰,Qingfeng
228,11593,朝城,Chaocheng
229,11593,朝城,Chaocheng
230,11593,朝城,Chaocheng
231,11596,沧州,Cang Zhou
232,11599,无棣,Wudi
233,11600,盐山,Yanshan
234,11601,乐陵,Leling
235,11604,饶安,Rao'an
236,11605,长芦,Changlu
237,11606,临津,Linjin
238,11609,冀州,Ji Zhou
239,11612,蓨县,Xiu Xian
240,11615,新河,Xinhe
241,11618,武邑,Wuyi
242,11619,衡水,Hengshui
243,11620,堂阳,Tangyang
244,11623,河间府,Hejian Fu
245,11624,河间,Hejian
246,11629,景城,Jingcheng
247,11632,博州,Bo Zhou
248,11633,聊城,Liaocheng
249,11634,高唐,Gaotang
250,11635,堂邑,Tangyi
251,11636,博平,Boping
252,11637,棣州,Di Zhou
253,11638,厌次,Yanci
254,11639,商河,Shanghe
255,11640,阳信,Yangxin
256,11641,莫州,Mo Zhou
257,11643,任邱,Renqiu
258,11644,莫县,Mo Xian
259,11645,长丰,Changfeng
260,11646,雄州,Xiong Zhou
261,11647,雄州,Xiong Zhou
262,11648,归信,Guixin
263,11650,霸州,Ba Zhou
264,11654,大城,Dacheng
265,11655,德州,De Zhou
266,11658,德平,Deping
267,11659,平原,Pingyuan
268,11660,将陵,Jiangling
269,11661,安陵,Anling
270,11662,滨州,Bin Zhou
271,11665,蒲台,Putai
272,11668,滨州海岸海水,Binzhou Coastal Waters
273,11669,贝州,Bei Zhou
274,11671,清河,Qinghe
275,11672,武城,Wucheng
276,11673,历亭,Liting
277,11674,漳南,Zhangnan
278,11675,清阳,Qingyang
279,11676,定远军,Dingyuan Jun
280,11680,将陵,Jiangling
281,11684,清州,Qing Zhou
282,11690,Polu Jun,Polu Jun
283,11692,Polu Jun,Polu Jun
284,11694,平戎军,Pingrong Jun
285,11698,保定,Baoding
286,11699,德清军,Deqing Jun
287,11700,德清军,Deqing Jun
288,11701,保顺军,Baoshun Jun
289,11702,保顺军,Baoshun Jun
290,11703,河北西路,Hebeixi Lu
291,11704,真定府,Zhending Fu
292,11705,真定,Zhending
293,11706,槁城,Gaocheng
294,11707,栾城,Luancheng
295,11708,元氏,Yuanshi
296,11711,井陉,Jingxing
297,11721,石邑,Shiyi
298,11722,九门,Jiumen
299,11724,相州,Xiang Zhou
300,11725,安阳,Anyang
301,11726,荡阴,Tangyin
302,11727,临漳,Linzhang
303,11728,林虑,Linlu
304,11729,永定,Yongding
305,11730,永和,Yonghe
306,11731,邺县,Ye Xian
307,11733,中山州,Zhongshan Zhou
308,11734,安喜,Anxi
309,11736,曲阳,Quyang
310,11737,唐县,Tang Xian
311,11738,望都,Wangdu
312,11739,新乐,Xinle
313,11740,北平,Beiping
314,11743,陉邑,Xingyi
315,11745,信德府,Xinde Fu
316,11746,龙冈,Longgang
317,11747,邢台,Xingtai
318,11748,沙河,Shahe
319,11754,内邱,Neiqiu
320,11761,怀州,Huai Zhou
321,11762,河内,Henei
322,11763,武德,Wude
323,11769,卫州,Wei Zhou
324,11775,共城,Gongcheng
325,11780,洺州,Ming Zhou
326,11781,永年,Yongnian
327,11782,肥乡,Feixiang
328,11783,平恩,Ping'en
329,11786,曲周,Quzhou
330,11788,临洺,Linming
331,11789,深州,Shen Zhou
332,11792,静安,Jing'an
333,11794,安平,Anping
334,11795,饶阳,Raoyang
335,11796,武强,Wuqiang
336,11798,陆泽,Luze
337,11799,磁州,Ci Zhou
338,11800,釜阳,Fuyang
339,11801,邯郸,Handan
340,11802,武安,Wu'an
341,11803,昭义,Zhaoyi
342,11804,昭德,Zhaode
343,11805,祁州,Qi Zhou
344,11813,庆源府,Qingyuan Fu
345,11814,平棘,Pingji
346,11815,宁晋,Ningjin
347,11818,昭庆,Zhaoqing
348,11819,隆平,Longping
349,11826,保塞州,Baosai Zhou
350,11827,保军,Bao Jun
351,11830,宝塞,Baosai
352,11831,静戎军,Jingrong Jun
353,11833,安肃,Ansu
354,11834,宁边军,Ningbian Jun
355,11835,永定军,Yongding Jun
356,11838,威勇军,Weiyong Jun
357,11845,高阳,Gaoyang
358,11845,高阳,Gaoyang
359,11847,安利军,Anli Jun
360,11850,濬州,Jun Zhou
361,11855,静安军,Jing'an Jun
362,11857,燕山府路,Yanshanfu Lu
363,11858,燕山府,Yanshan Fu
364,11859,析津,Xijin
365,11860,宛平,Wanping
366,11861,昌平,Changping
367,11862,良乡,Liangxiang
368,11863,潞县,Lu Xian
369,11864,安次,Anci
370,11866,武清,Wuqing
371,11867,香河,Xianghe
372,11868,玉河,Yuhe
373,11869,漷阴,Huoyin
374,11870,广宁,Guangning
375,11871,涿州,Zhuo Zhou
376,11872,范阳,Fanyang
377,11873,归义,Guiyi
378,11874,固安,Gu'an
379,11875,新城,Xincheng
380,11876,檀州,Tan Zhou
381,11877,密云,Miyun
382,11878,行唐,Xingtang
383,11879,平州,Ping Zhou
384,11880,卢龙,Lulong
385,11881,石城,Shicheng
386,11882,马城,Macheng
387,11883,平州海岸海水,Pingzhou Coastal Waters
388,11884,易州,Yi Zhou
389,11884,易州,Yi Zhou
390,11885,易水,Yishui
391,11885,易水,Yishui
392,11888,营州,Ying Zhou
393,11889,柳城,Liucheng
394,11890,顺州,Shun Zhou
395,11891,怀柔,Huairou
396,11892,蓟州,Ji Zhou
397,11893,鱼阳,Yuyang
398,11894,三河,Sanhe
399,11895,玉田,Yutian
400,11896,景州,Jing Zhou
401,11897,遵化,Zunhua
402,11898,陕西路,Shaanxi Lu
403,11899,灵州,Ling Zhou
404,11900,回乐,Huile
405,11901,永兴路,Yongxing Lu
406,11902,京兆府,Jingzhao Fu
407,11903,长安,Chang'an
408,11904,万年,Wannian
409,11905,樊川,Fanchuan
410,11906,鄠县,Hu Xian
411,11907,蓝田,Lantian
412,11908,咸阳,Xianyang
413,11910,泾阳,Jingyang
414,11911,栎阳,Liyang
415,11912,高陵,Gaoling
416,11913,兴平,Xingping
417,11914,昭应,Zhaoying
418,11915,临潼,Lintong
419,11917,干祐,Qianyou
420,11919,终南,Zhongnan
421,11921,河中府,Hezhong Fu
422,11924,永乐,Yongle
423,11925,临晋,Linjin
424,11926,猗氏,Yishi
425,11927,虞乡,Yuxiang
426,11928,万泉,Wanquan
427,11929,龙门,Longmen
428,11930,宝鼎,Baoding
429,11931,荣河,Ronghe
430,11934,陕州,Shan Zhou
431,11935,陜县,Shan Xian
432,11936,陜县,Shan Xian
433,11937,平陆,Pinglu
434,11938,夏县,Xia Xian
435,11939,灵宝,Lingbao
436,11940,芮城,Ruicheng
437,11946,延安府,Yan'an Fu
438,11950,丰林,Fenglin
439,11951,金明,Jinming
440,11954,延水,Yanshui
441,11955,延长,Yanchang
442,11956,门山,Menshan
443,11957,临真,Linzhen
444,11958,敷政,Fuzheng
445,11959,甘泉,Ganquan
446,11962,同州,Tong Zhou
447,11963,冯翊,Fengyi
448,11964,澄城,Chengcheng
449,11965,朝邑,Chaoyi
450,11966,郃阳,Heyang
451,11967,夏阳,Xiayang
452,11968,白水,Baishui
453,11969,韩城,Hancheng
454,11972,华州,Hua Zhou
455,11975,下邽,Xiagui
456,11977,华阴,Huayin
457,11979,渭南,Weinan
458,11980,耀州,Yao Zhou
459,11981,华原,Huayuan
460,11982,富平,Fuping
461,11983,三原,Sanyuan
462,11984,云阳,Yunyang
463,11985,同官,Tongguan
464,11986,美原,Meiyuan
465,11988,邠州,Bin Zhou
466,11989,新平,Xinping
467,11990,宜禄,Yilu
468,11991,三水,Sanshui
469,11997,鄜州,Fu Zhou
470,11998,洛交,Luojiao
471,11999,洛川,Luochuan
472,12000,鄜城,Fucheng
473,12001,直罗,Zhiluo
474,12002,三川,Sanchuan
475,12003,解州,Jie Zhou
476,12004,解县,Jie Xian
477,12005,闻喜,Wenxi
478,12006,安邑,Anyi
479,12008,庆阳府,Qingyang Fu
480,12009,顺化,Shunhua
481,12011,合水,Heshui
482,12013,同川,Tongchuan
483,12014,乐蟠,Lepan
484,12015,华池,Huachi
485,12016,虢州,Guo Zhou
486,12017,常农,Changnong
487,12018,虢略,Guolue
488,12021,栾川,Luanchuan
489,12027,玉城,Yucheng
490,12028,商州,Shang Zhou
491,12029,上洛,Shangluo
492,12030,商洛,Shangluo
493,12031,洛南,Luonan
494,12032,丰阳,Fengyang
495,12034,宁州,Ning Zhou
496,12037,襄乐,Xiangle
497,12038,真宁,Zhenning
498,12040,丰义,Fengyi
499,12042,坊州,Fang Zhou
500,12043,中部,Zhongbu
501,12044,宜君,Yijun
502,12045,升平,Shengping
503,12046,丹州,Dan Zhou
504,12047,义川,Yichuan
505,12048,宜川,Yichuan
506,12049,咸宁,Xianning
507,12050,汾川,Fenchuan
508,12051,云岩,Yunyan
509,12054,通远,Tongyuan
510,12054,通远,Tongyuan
511,12055,保安军,Bao'an Jun
512,12057,干州,Qian Zhou
513,12061,醴州,Li Zhou
514,12072,义合寨,Yihe Zhai
515,12072,义合寨,Yihe Zhai
516,12073,浮图寨,Futu Zhai
517,12073,浮图寨,Futu Zhai
518,12074,克戎寨,Kerong Zhai
519,12074,克戎寨,Kerong Zhai
520,12075,怀宁寨,Huaining Zhai
521,12075,怀宁寨,Huaining Zhai
522,12076,顺安寨,Shun'an Zhai
523,12076,顺安寨,Shun'an Zhai
524,12077,绥平寨,Suiping Zhai
525,12077,绥平寨,Suiping Zhai
526,12078,暖泉寨,Nuanquan Zhai
527,12078,暖泉寨,Nuanquan Zhai
528,12079,开光堡,Kaiguang Bao
529,12079,开光堡,Kaiguang Bao
530,12080,临夏寨,Linxia Zhai
531,12080,临夏寨,Linxia Zhai
532,12081,永宁关,Yongning Guan
533,12081,永宁关,Yongning Guan
534,12082,白草寨,Baicao Zhai
535,12082,白草寨,Baicao Zhai
536,12085,银川城,Yinchuan Cheng
537,12086,银川城,Yinchuan Cheng
538,12087,银川城,Yinchuan Cheng
539,12088,定边军,Dingbian Jun
540,12089,定边军,Dingbian Jun
541,12090,定边,Dingbian
542,12091,秦凤路,Qinfeng Lu
543,12092,凤翔府,Fengxiang Fu
544,12093,天兴,Tianxing
545,12095,扶风,Fufeng
546,12096,盩厔,Zhouzhi
547,12097,郿县,Mei Xian
548,12098,宝鸡,Baoji
549,12099,虢县,Guo Xian
550,12100,麟游,Linyou
551,12101,普润,Purun
552,12105,秦州,Qin Zhou
553,12110,陇城,Longcheng
554,12111,清水,Qingshui
555,12112,伏羌城,Fuqiang Cheng
556,12113,甘谷城,Gangu Cheng
557,12114,堡川城,Baochuan Cheng
558,12117,泾州,Jing Zhou
559,12123,灵台,Lingtai
560,12124,良原,Liangyuan
561,12130,陇州,Long Zhou
562,12131,汧源,Qianyuan
563,12134,吴山,Wushan
564,12135,陇安,Long'an
565,12139,南天水,Nan Tianshui
566,12139,南天水,Nan Tianshui
567,12140,北天水,Bei Tianshui
568,12140,北天水,Bei Tianshui
569,12145,岷州,Min Zhou
570,12146,岷州,Min Zhou
571,12150,渭州,Wei Zhou
572,12153,潘原,Panyuan
573,12157,原州,Yuan Zhou
574,12158,临泾,Linjing
575,12160,平高,Pinggao
576,12164,河州,He Zhou
577,12165,抱罕,Baohan
578,12166,河州,He Zhou
579,12167,河县,He Xian
580,12168,兰州,Lan Zhou
581,12169,兰州,Lan Zhou
582,12170,兰泉,Lanquan
583,12171,镇戎军,Zhenrong Jun
584,12172,镇戎军,Zhenrong Jun
585,12173,德顺军,Deshun Jun
586,12174,德顺军,Deshun Jun
587,12175,陇干,Longgan
588,12177,巩州,Gong Zhou
589,12181,陇西,Longxi
590,12181,陇西,Longxi
591,12182,永宁,Yongning
592,12182,永宁,Yongning
593,12183,宁远,Ningyuan
594,12183,宁远,Ningyuan
595,12184,西宁州,Xining Zhou
596,12185,西宁州,Xining Zhou
597,12186,积石州,Jishi Zhou
598,12188,洮州,Tao Zhou
599,12189,洮州,Tao Zhou
600,12190,廓州,Kuo Zhou
601,12191,廓州,Kuo Zhou
602,12197,震武军,Zhenwu Jun
603,12198,震武军,Zhenwu Jun
604,12199,崇信军,Chongxin Jun
605,12200,崇信军,Chongxin Jun
606,12201,义州,Yi Zhou
607,12207,会州,Hui Zhou
608,12208,会州,Hui Zhou
609,12209,敷川,Fuchuan
610,12210,怀德军,Huaide Jun
611,12211,怀德军,Huaide Jun
612,12212,西安州,Xi'an Zhou
613,12213,西安州,Xi'an Zhou
614,12214,河东路,Hedong Lu
615,12215,并州,Bing Zhou
616,12217,阳曲,Yangqu
617,12220,太谷,Taigu
618,12221,榆次,Yuci
619,12222,寿阳,Shouyang
620,12223,盂县,Yu Xian
621,12225,文水,Wenshui
622,12226,祁县,Qi Xian
623,12227,清源,Qingyuan
624,12228,广阳军,Guangyang Jun
625,12231,隆德府,Longde Fu
626,12232,上党,Shangdang
627,12233,屯留,Tunliu
628,12234,襄垣,Xiangyuan
629,12237,黎城,Licheng
630,12239,壶关,Huguan
631,12240,长子,Zhangzi
632,12243,铜鞮,Tongdi
633,12246,平阳府,Pingyang Fu
634,12247,临汾,Linfen
635,12248,洪洞,Hongtong
636,12250,襄陵,Xiangling
637,12251,神山,Shenshan
638,12254,汾西,Fenxi
639,12255,霍邑,Huoyi
640,12256,冀氏,Jishi
641,12259,岳阳,Yueyang
642,12260,府州,Fu Zhou
643,12263,麟州,Lin Zhou
644,12264,新秦,Xinqin
645,12265,银城,Yincheng
646,12266,连谷,Liangu
647,12267,绛州,Jiang Zhou
648,12268,正平,Zhengping
649,12269,曲沃,Quwo
650,12272,翼城,Yicheng
651,12275,绛县,Jiang Xian
652,12276,垣曲,Yuanqu
653,12277,代州,Dai Zhou
654,12278,鴈门,Yanmen
655,12279,崞县,Guo Xian
656,12280,五台,Wutai
657,12281,繁畤,Fanshi
658,12282,唐林,Tanglin
659,12283,隰州,Xi Zhou
660,12284,隰川,Xichuan
661,12285,温泉,Wenquan
662,12286,蒲县,Pu Xian
663,12287,大宁,Daning
664,12288,石楼,Shilou
665,12289,永和,Yonghe
666,12291,忻州,Xin Zhou
667,12296,汾州,Fen Zhou
668,12297,西河,Xihe
669,12298,平遥,Pingyao
670,12299,介休,Jiexiu
671,12304,泽州,Ze Zhou
672,12305,晋城,Jincheng
673,12306,高平,Gaoping
674,12307,阳城,Yangcheng
675,12308,端氏,Duanshi
676,12309,陵川,Lingchuan
677,12310,沁水,Qinshui
678,12316,天池,Tianchi
679,12317,元池,Yuanchi
680,12318,岚州,Lan Zhou
681,12319,宜芳,Yifang
682,12322,楼烦,Loufan
683,12322,楼烦,Loufan
684,12325,宁化,Ninghua
685,12326,石州,Shi Zhou
686,12327,离石,Lishi
687,12328,平夷,Pingyi
688,12333,方山,Fangshan
689,12343,丰州,Feng Zhou
690,12344,丰州,Feng Zhou
691,12345,威胜军,Weisheng Jun
692,12351,平定军,Pingding Jun
693,12352,平定军,Pingding Jun
694,12353,平定,Pingding
695,12357,岢岚军,Kelan Jun
696,12359,岢岚军,Kelan Jun
697,12361,宁化军,Ninghua Jun
698,12362,宁化军,Ninghua Jun
699,12363,火山军,Huoshan Jun
700,12364,火山军,Huoshan Jun
701,12365,定羌军,Dingqiang Jun
702,12367,定羌军,Dingqiang Jun
703,12373,乡宁,Xiangning
704,12374,文城,Wencheng
705,12375,平晋军,Pingjin Jun
706,12376,平晋军,Pingjin Jun
707,12377,沁州,Qin Zhou
708,12382,交城监,Jiaocheng Jian
709,12386,庆祚军,Qingzuo Jun
710,12387,庆祚军,Qingzuo Jun
711,12388,静乐军,Jingle Jun
712,12389,静乐军,Jingle Jun
713,12390,晋宁军,Jinning Jun
714,12393,云中路,Yunzhong Lu
715,12394,云中府,Yunzhong Fu
716,12395,大同,Datong
717,12396,云中,Yunzhong
718,12397,天成,Tiancheng
719,12398,长青,Changqing
720,12399,奉义,Fengyi
721,12400,怀仁,Huairen
722,12401,怀安,Huai'an
723,12402,武州,Wu Zhou
724,12403,武州,Wu Zhou
725,12404,神武,Shenwu
726,12405,应州,Ying Zhou
727,12406,金城,Jincheng
728,12407,浑源,Hunyuan
729,12408,河阴,Heyin
730,12409,朔州,Shuo Zhou
731,12410,鄯阳,Shanyang
732,12411,宁远,Ningyuan
733,12412,马邑,Mayi
734,12413,蔚州,Yu Zhou
735,12414,灵仙,Lingxian
736,12416,飞狐,Feihu
737,12417,灵丘,Lingqiu
738,12418,广陵,Guangling
739,12419,奉圣州,Fengsheng Zhou
740,12420,永兴,Yongxing
741,12421,矾山,Fanshan
742,12422,龙门,Longmen
743,12423,望云,Wangyun
744,12424,归化州,Guihua Zhou
745,12425,归化州,Guihua Zhou
746,12426,文德,Wende
747,12427,儒州,Ru Zhou
748,12428,儒州,Ru Zhou
749,12429,缙山,Jinshan
750,12430,妫州,Gui Zhou
751,12431,怀来,Huailai
752,12432,淮南路,Huainan Lu
753,12433,淮南东路,Huainandong Lu
754,12434,扬州,Yang Zhou
755,12435,江都,Jiangdu
756,12441,广陵,Guangling
757,12443,泰兴,Taixing
758,12446,亳州,Bo Zhou
759,12447,谯县,Qiao Xian
760,12448,城父,Chengfu
761,12449,蒙城,Mengcheng
762,12450,酂县,Zan Xian
763,12451,永城,Yongcheng
764,12452,真源,Zhenyuan
765,12454,鹿邑,Luyi
766,12456,宿州,Su Zhou
767,12457,符离,Fuli
768,12458,蕲县,Qi Xian
769,12463,零壁,Lingbi
770,12464,灵璧,Lingbi
771,12465,楚州,Chu Zhou
772,12466,山阳,Shanyang
773,12472,淮阴,Huaiyin
774,12474,楚州海岸海水,Chuzhou Coastal Waters
775,12479,西海州,Xihai Zhou
776,12500,海州海岸海水,Haizhou Coastal Waters
777,12501,泰州,Tai Zhou
778,12508,泰兴,Taixing
779,12508,泰兴,Taixing
780,12509,如皋,Rugao
781,12511,泰州海岸海水,Taizhou Coastal Waters
782,12512,泗州,Si Zhou
783,12515,临淮,Linhuai
784,12516,淮平,Huaiping
785,12520,宿迁,Suqian
786,12523,徐城,Xucheng
787,12524,滁州,Chu Zhou
788,12532,全椒,Quanjiao
789,12533,建安军,Jian'an Jun
790,12535,建安军,Jian'an Jun
791,12537,扬子,Yangzi
792,12540,崇州,Chong Zhou
793,12542,静海,Jinghai
794,12547,承州,Cheng Zhou
795,12553,兴化,Xinghua
796,12553,兴化,Xinghua
797,12557,安东州,Andong Zhou
798,12563,宝应州,Baoying Zhou
799,12572,盱贻军,Xuyi Jun
800,12577,招信军,Zhaoxin Jun
801,12580,淮安军,Huai'an Jun
802,12582,淮安,Huai'an
803,12583,淮安军,Huai'an Jun
804,12584,五河,Wuhe
805,12585,清河军,Qinghe Jun
806,12586,清河,Qinghe
807,12587,淮南西路,Huainanxi Lu
808,12588,庐州,Lu Zhou
809,12589,合肥,Hefei
810,12590,慎县,Shen Xian
811,12591,粱县,Liang Xian
812,12592,舒城,Shucheng
813,12595,寿州,Shou Zhou
814,12598,安丰军,Anfeng Jun
815,12599,寿春府,Shouchun Fu
816,12603,安丰,Anfeng
817,12603,安丰,Anfeng
818,12603,安丰,Anfeng
819,12604,霍丘,Huoqiu
820,12605,寿春,Shouchun
821,12606,盛唐,Shengtang
822,12608,霍山,Huoshan
823,12622,黄梅,Huangmei
824,12623,和州,He Zhou
825,12624,历阳,Liyang
826,12625,含山,Hanshan
827,12628,舒州,Shu Zhou
828,12629,安庆府,Anqing Fu
829,12630,怀宁,Huaining
830,12631,桐城,Tongcheng
831,12632,宿松,Susong
832,12633,望江,Wangjiang
833,12634,太湖,Taihu
834,12635,濠州,Hao Zhou
835,12636,钟离,Zhongli
836,12637,定远,Dingyuan
837,12642,蒋州,Jiang Zhou
838,12644,定城,Dingcheng
839,12645,固始,Gushi
840,12647,其思,Qisi
841,12649,仙居,Xianju
842,12650,黄州,Huang Zhou
843,12651,黄冈,Huanggang
844,12652,黄陂,Huangpi
845,12653,麻城,Macheng
846,12654,无为军,Wuwei Jun
847,12655,无为,Wuwei
848,12660,镇巢军,Zhenchao Jun
849,12661,镇巢军,Zhenchao Jun
850,12666,怀远军,Huaiyuan Jun
851,12667,荆山,Jingshan
852,12668,两浙路,Liangzhe Lu
853,12669,两浙西路,Liangzhexi Lu
854,12671,临安府,Lin'an Fu
855,12672,钱塘,Qiantang
856,12673,钱江,Qianjiang
857,12674,仁和,Renhe
858,12675,余杭,Yuhang
859,12677,富阳,Fuyang
860,12678,于潜,Yuqian
861,12679,新登,Xindeng
862,12680,新城,Xincheng
863,12681,盐官,Yanguan
864,12682,横山,Hengshan
865,12683,昌化,Changhua
866,12684,昭德,Zhaode
867,12685,南新,Nanxin
868,12688,苏州,Su Zhou
869,12690,吴县,Wu Xian
870,12695,嘉定,Jiading
871,12696,常熟,Changshu
872,12697,润州,Run Zhou
873,12699,镇江府城厢,Zhenjiang Fuchengxiang
